Geneid,HISAT2 on data 35: aligned reads (BAM),Length,RPKM,TPM
100126340,0,88,0.0,0.0
55214,7,4076,0.008198314472493431,0.008142466829101204
101929152,0,730,0.0,0.0
9076,0,3452,0.0,0.0
10686,12,3273,0.017502333266928495,0.0173831058244947
131920,0,1478,0.0,0.0
3556,203,7147,0.13559165578656968,0.13466799343319977
647309,1,3624,0.001317263079071398,0.001308289766454451
100170222,0,121,0.0,0.0
344901,0,1053,0.0,0.0
257313,8,2600,0.014688496610937681,0.014588437272710553
152137,4242,8981,2.254792991055477,2.2394331417461757
103344926,0,1182,0.0,0.0
152138,0,294,0.0,0.0
2257,31,6918,0.021391529828736214,0.021245808835293263
100873986,0,580,0.0,0.0
105374278,0,3315,0.0,0.0
151963,9,3368,0.012756488297800688,0.012669589971104027
57110,175,1950,0.4284144844856824,0.42549608712072445
84789,0,2194,0.0,0.0
344905,0,4009,0.0,0.0
100874218,0,635,0.0,0.0
84239,0,11181,0.0,0.0
101929198,0,1542,0.0,0.0
4976,3085,6694,2.200037931661397,2.1850510786602055
100873941,2,502,0.019018969715357558,0.018889410811278606
647323,0,1615,0.0,0.0
100128023,0,1146,0.0,0.0
102724877,0,2062,0.0,0.0
3280,410,1461,1.3396592562679304,1.3305333789108018
100505920,36,970,0.17717052613192874,0.1759636248357871
101929337,0,1195,0.0,0.0
100131551,0,3014,0.0,0.0
1370,0,3115,0.0,0.0
131578,72,5940,0.057863774527936326,0.0574696013773446
2814,0,3493,0.0,0.0
79572,5403,8630,2.988717594019849,2.9683581853937326
401106,460,1123,1.9554142861399673,1.94209383105096
100507297,682,1434,2.2703662997310583,2.2549003636654774
93109,242,2839,0.4069215422508801,0.404149556709646
55341,1479,3572,1.9765938153590343,1.9631290834434896
131583,434,3145,0.6587638941089856,0.654276336189451
100507391,0,3647,0.0,0.0
152002,1043,4092,1.216772516787048,1.2084837547695648
100874528,0,431,0.0,0.0
100422926,0,75,0.0,0.0
101410543,3,850,0.01684856964195793,0.01673379569516799
23527,6426,7675,3.9968978172133944,3.9696705957253884
5504,6948,3473,9.550271867883207,9.485214571122285
347,15,1130,0.06336851414010725,0.06293684221633977
105374297,0,3301,0.0,0.0
727956,0,2310,0.0,0.0
440993,0,940,0.0,0.0
693155,0,97,0.0,0.0
200958,0,2591,0.0,0.0
4585,0,16806,0.0,0.0
105374299,0,2635,0.0,0.0
101929697,11,486,0.10804809749815271,0.10731206430028854
10188,363,5697,0.30417331712750095,0.3021012615846985
102465977,0,67,0.0,0.0
255812,141,2491,0.2702129093521555,0.2683721951111847
105374301,10,6567,0.007269318408032202,0.007219799168008117
7037,31088,5410,27.431921323155265,27.24505264853204
401109,87,1828,0.22719761579554867,0.22564992553932764
131540,50,1639,0.14563030501997395,0.14463825850002837
200931,0,1455,0.0,0.0
5130,731,1583,2.2044343539756914,2.189417552156797
255758,5867,679,41.24839193714388,40.967404242522335
100534611,0,1008,0.0,0.0
100874214,0,2061,0.0,0.0
116211,0,1059,0.0,0.0
26043,2100,4831,2.075118802932099,2.060982910085894
165918,2131,5387,1.8884138742008845,1.8755498318447208
255798,0,1866,0.0,0.0
348793,1063,1822,2.7851308269284827,2.766158269368649
200933,1468,5733,1.222376021817263,1.2140490882278396
375387,268,2554,0.5009271945233641,0.49751483416330816
84984,975,2206,2.109890010693961,2.0955172533046946
54965,1801,3095,2.777881834829434,2.7589586580450094
5062,9977,6162,7.72927904469015,7.676626512122003
100302742,0,107,0.0,0.0
205564,3849,6488,2.832029534993406,2.812737499285673
22916,10764,2859,17.97298625185145,17.85055267965139
152217,14896,1391,51.12145923283358,50.77321533044308
80235,464,4479,0.4945356751349414,0.49116685437033963
4241,158,6722,0.11220682846945106,0.11144246562833783
100507057,241,951,1.2097544658798043,1.2015135114459032
1739,591,6675,0.42266561596192587,0.4197863803978845
100616216,0,71,0.0,0.0
100507086,0,1703,0.0,0.0
622,62,5919,0.05000392071471436,0.04966328958356439
220729,301,1527,0.9409968441158997,0.9345866903751866
9711,996,7330,0.6486584383302221,0.6442397196693597
100126321,0,81,0.0,0.0
84248,5479,4409,5.932283670374565,5.891872429254675
84859,351,7512,0.22305514522001016,0.22153567383978387
84223,741,4233,0.8356619882657847,0.8299693848808218
6165,802145,562,6813.610030326864,6767.195116082708
89782,203,7328,0.13224257149380642,0.13134172339889172
100873947,0,551,0.0,0.0
348840,0,2897,0.0,0.0
728262,0,2093,0.0,0.0
152687,626,3388,0.8820468227553929,0.8760382417747822
255403,370,6436,0.27443935945700065,0.27256985426405284
642280,375,2608,0.6864112440406557,0.6817353499277602
654254,49,2193,0.10666407137673624,0.1059374662872392
7700,407,2763,0.7031925042387919,0.6984022946969919
693156,0,96,0.0,0.0
79963,173,1895,0.43581040736146237,0.4328416283156469
170960,2756,4692,2.8040252375142547,2.7849239695581507
54872,1333,7596,0.8377335366342124,0.8320268216785188
5158,1620,7322,1.0561995992431972,1.049004674143964
521,29704,365,388.49262625389093,385.84618011861136
4636,557,1755,1.515091224498572,1.5047702890555144
84179,65,5728,0.054171524250359385,0.05380250303526718
10336,1773,10232,0.8271969272515213,0.821561988610989
100129917,372,1700,1.0446113178013916,1.0374953331004153
10815,7,2293,0.01457319223283176,0.01447391835822787
2580,603,5642,0.5102052682255428,0.5067297048067086
84286,691,2937,1.1231423651349437,1.1154914199928405
1609,193,5428,0.16973764736939315,0.16858137950087868
10861,93,5238,0.08475750478533628,0.08418012916526851
3425,268,3631,0.352345925313322,0.3499457137023104
53834,525,3938,0.6364207044797465,0.6320853503443976
105374379,0,2578,0.0,0.0
285498,162,4159,0.18594598378597477,0.18467930329603527
100379220,0,533,0.0,0.0
10417,90,2478,0.17338116459641933,0.17220007676625654
100130872,165,4981,0.15813503930165293,0.1570578094256381
101928548,0,884,0.0,0.0
285463,0,3886,0.0,0.0
1487,4388,8939,2.343356641331047,2.327393488601915
92070,245,2930,0.39917117496447535,0.3964519856107774
10296,3536,4951,3.409416341201693,3.3861910954956507
101928621,32,4443,0.034382256302892614,0.03414804133157545
57654,359,11385,0.15052967431542852,0.14950425285845442
285464,45,4443,0.04835004792594274,0.04802068312252799
54729,0,1347,0.0,0.0
152877,1861,5892,1.5078020982196847,1.4975308169496198
7884,25916,2116,58.467296977762196,58.06901257885594
92305,1651,3596,2.1917352805934054,2.1768049859857244
10460,4091,3847,5.0765422099005635,5.041960355306507
2261,110,4463,0.11765936675801528,0.11685786074376031
3954,5345,5936,4.298476191926403,4.269194591872864
7468,3505,17776,0.941271022836093,0.9348590013656846
677770,1,125,0.038190091188437976,0.03792993690904744
7469,2516,3894,3.0844334049213513,3.0634219717245554
100126332,0,94,0.0,0.0
401115,2556,1950,6.2572995562594524,6.214674278174695
339983,0,5871,0.0,0.0
353497,16,3256,0.023458286970784996,0.023298487044869434
79441,2980,2435,5.842221341968437,5.802423613396374
10608,776,5744,0.644923197297786,0.6405299234292481
100616358,0,80,0.0,0.0
57732,48,8788,0.02607425433894263,0.025896634211912226
402160,0,2400,0.0,0.0
6047,1596,3674,2.0737406619742447,2.0596141571461524
8603,672,6505,0.49315413679151265,0.48979472718831435
79155,1699,2039,3.977744294332768,3.950647548336905
6452,271,11556,0.11194957935343859,0.11118696891605936
118,3160,5248,2.874444744556593,2.854863772689356
10227,2009,2166,4.427740835501609,4.39757867326156
317648,323,3871,0.3983272879703392,0.3956138472494937
8602,3065,3656,4.002072944904349,3.9748104699887308
2868,277,3211,0.4118131134847913,0.4090078061276137
100750326,0,740,0.0,0.0
3064,607,13646,0.21234597456564056,0.2108994550032225
345222,12,7491,0.007647194871533434,0.007595101503613823
6002,261,7427,0.1677597583173272,0.16661696400399525
3083,0,2134,0.0,0.0
285489,1,4991,0.0009564739327899714,0.0009499583477521398
4043,11078,10703,4.941019225748807,4.90736056571087
285492,1,2483,0.0019225780904368695,0.0019094813184176117
100133461,0,1033,0.0,0.0
152,0,1958,0.0,0.0
348926,486,2939,0.7894004898596825,0.7840230238940564
133060,0,1869,0.0,0.0
85013,3962,2587,7.311033112127524,7.261229707849147
55646,26100,2002,62.235350900239204,61.81139818469894
166793,158,2943,0.2562875640406558,0.2545417104837536
27065,0,2806,0.0,0.0
53407,3178,2471,6.139625141484009,6.097801471921933
104472519,0,542,0.0,0.0
100507266,61,2479,0.11746649669699052,0.11666630453065216
101928279,0,2386,0.0,0.0
103695434,0,527,0.0,0.0
4487,212,1940,0.5216687713884568,0.5181151175720398
101928306,0,669,0.0,0.0
54360,12936,1001,61.69168576593827,61.27143654538432
55351,26,5980,0.020755484341542375,0.020614096146221433
10141,2,1054,0.009058370775246198,0.008996664352240853
132884,0,5553,0.0,0.0
2121,0,6812,0.0,0.0
1400,71,4587,0.07389079121373163,0.0733874406077602
100616201,0,54,0.0,0.0
389197,0,6000,0.0,0.0
105374380,0,1736,0.0,0.0
152789,141,3439,0.19572560546560608,0.19439230532770024
285484,0,1485,0.0,0.0
7466,83,3640,0.10885225167034175,0.10811074050312285
5522,0,5372,0.0,0.0
23324,347,4266,0.38830173588806777,0.38565659011484593
93621,20684,2184,45.2108428423564,44.902862581658496
93622,2572,1668,7.36097980640456,7.3108361608265895
6286,1234,510,11.550630521208936,11.471946604354052
114932,6313,1597,18.870855171619358,18.74230523691425
55330,1559,1546,4.813902988581403,4.781110255595484
9778,1159,8267,0.669262061319094,0.6647029889558785
57533,250,5943,0.20081446233193448,0.19944649645090565
100129931,0,4300,0.0,0.0
257236,80,2153,0.17738082298392,0.17617248912702016
93624,196,5413,0.17285372882259936,0.17167623393158365
80273,18732,1504,59.45618252508479,59.05116175035544
730971,49,2140,0.10930575164915075,0.10856115119996054
57537,0,6472,0.0,0.0
100616471,0,75,0.0,0.0
768239,0,4680,0.0,0.0
100422826,0,91,0.0,0.0
84740,0,6795,0.0,0.0
60312,211,7979,0.12623933514162822,0.12537938162377818
105374372,0,2696,0.0,0.0
84448,12,5506,0.010404129455622404,0.010333255605443363
407052,0,81,0.0,0.0
54436,42,4557,0.04399780090833868,0.043698083996598434
94031,0,3393,0.0,0.0
8310,488,8371,0.2782935805154362,0.276397820027702
152992,814,6385,0.6085891587194304,0.6044433955357208
27201,0,4498,0.0,0.0
8532,0,2540,0.0,0.0
3166,0,2144,0.0,0.0
650293,0,651,0.0,0.0
100287013,0,682,0.0,0.0
100287144,0,1593,0.0,0.0
100287178,0,1593,0.0,0.0
100287205,0,1593,0.0,0.0
100287238,0,1593,0.0,0.0
100288520,0,1680,0.0,0.0
100287327,0,1593,0.0,0.0
100287364,0,1593,0.0,0.0
100287404,0,1593,0.0,0.0
100287441,0,1593,0.0,0.0
100287478,0,1593,0.0,0.0
100287513,0,1593,0.0,0.0
728369,0,1593,0.0,0.0
728373,0,1593,0.0,0.0
728379,0,1593,0.0,0.0
728386,0,1593,0.0,0.0
728393,0,1593,0.0,0.0
728400,0,1593,0.0,0.0
728405,0,1593,0.0,0.0
391627,0,1593,0.0,0.0
728419,0,1593,0.0,0.0
391622,0,1197,0.0,0.0
644414,0,213,0.0,0.0
101928948,0,2547,0.0,0.0
100302277,0,149,0.0,0.0
56606,1,9006,0.0005300645568015486,0.000526453710152224
1816,0,2376,0.0,0.0
9948,7094,3257,10.397624612019458,10.326795073410445
100423011,0,82,0.0,0.0
85460,472,6943,0.32453051708452263,0.322319786494858
116449,0,3027,0.0,0.0
693157,0,95,0.0,0.0
9957,0,2108,0.0,0.0
101929019,1,641,0.00744736567637246,0.007396633562606755
9364,2486,2906,4.083816530215795,4.05599721076617
285547,0,2122,0.0,0.0
579,0,2241,0.0,0.0
285548,0,1749,0.0,0.0
259282,2931,11058,1.2653187429158945,1.256699279711725
100847023,0,93,0.0,0.0
101929071,0,2228,0.0,0.0
152742,0,1984,0.0,0.0
201853,100,4672,0.10217811212659987,0.10148206578833326
441009,11,1630,0.032215567720308105,0.03199611242327621
132864,399,8838,0.21551604413027198,0.214047929773562
101929095,24,630,0.1818575770877999,0.18061874718594018
114905,0,5006,0.0,0.0
57545,167,6905,0.11545519964643629,0.1146687086135214
26234,4055,3949,4.901899840754494,4.868507665427556
285550,3929,4385,4.27733375938919,4.248196183456311
683,1046,3682,1.356152749290675,1.3469145168000958
952,1671,1501,5.314427246492326,5.278224897986197
9982,0,1359,0.0,0.0
83888,0,1171,0.0,0.0
8842,162,5922,0.1305892175896435,0.1296996322877762
202018,1140,7106,0.7658440746344514,0.7606270770530904
202020,2,2547,0.0037485366301961104,0.003723001267083573
9079,55,3327,0.07891700538638746,0.07837941576486358
101929123,0,1702,0.0,0.0
5860,6116,1653,17.662628380859548,17.542308993930288
645104,0,823,0.0,0.0
51056,8572,2100,19.486039384957756,19.353298760973495
80306,19673,2394,39.228992478599636,38.96176111172151
27146,396,4414,0.4282758300470503,0.42535837720839337
54876,3341,5463,2.9194832203132726,2.8995954423651717
64151,2369,4753,2.3793479388125807,2.3631396101812903
254251,2008,15746,0.6087712999046064,0.6046242959590314
9353,136,8156,0.07960171042219784,0.07905945652940245
100505893,0,601,0.0,0.0
407000,0,110,0.0,0.0
133015,769,2961,1.2397914608201959,1.2313458917197517
80333,61,4665,0.06242217477209851,0.06199694939581709
102465859,0,59,0.0,0.0
359822,0,9848,0.0,0.0
100505912,0,898,0.0,0.0
166647,414,5769,0.34257882111313315,0.3402451438799107
57733,0,2226,0.0,0.0
10891,56,8527,0.031351077555889034,0.031137511242328143
693158,0,99,0.0,0.0
1665,6328,3016,10.016035189010092,9.947805071305215
6649,102,1529,0.3184589029774913,0.3162895327602059
91050,0,4312,0.0,0.0
55203,0,6567,0.0,0.0
51091,951,6240,0.7275395977605071,0.7225835336639446
285540,380,1121,1.618224202899914,1.607200716485061
55300,2212,3688,2.8632213160529014,2.8437167991734316
29063,1191,7220,0.7874722750247511,0.7821079442291464
29945,2092,2749,3.632851526291935,3.6081042203404525
10568,0,4254,0.0,0.0
23231,467,6010,0.3709395296381142,0.3684126567496912
389203,10869,1014,51.16963771291079,50.821065614452245
3516,7335,6947,5.0403828787101,5.0060473446786915
886,0,1682,0.0,0.0
55296,230,3915,0.2804508612177757,0.27854040514306866
57620,1213,5246,1.1038072010001732,1.0962879687065037
101929199,0,2802,0.0,0.0
100422937,0,87,0.0,0.0
5099,0,10246,0.0,0.0
102723778,0,507,0.0,0.0
102723828,228,752,1.447363828285216,1.4375042578561863
101927363,0,849,0.0,0.0
101928622,1,2404,0.001985757653308963,0.0019722304965186896
116984,190,7362,0.12320220941665333,0.12236294506789958
439933,22,1780,0.059001545375395745,0.05859962162914632
401124,143,6576,0.10380898418390036,0.1031018282009159
100313806,0,63,0.0,0.0
100616435,0,82,0.0,0.0
57495,0,7477,0.0,0.0
55286,8,4314,0.008852594155873429,0.008792289501401816
768211,2893,4547,3.0372755060520964,3.016585316633886
55276,2592,3405,3.6339470029526884,3.6091922345172893
23216,1149,7353,0.7459610834950909,0.7408795306081787
10744,49,576,0.40610123008538646,0.40333483258318675
101928776,0,2059,0.0,0.0
79667,62,2368,0.12498868526621379,0.12413725128594497
51274,9741,5839,7.963899603240588,7.909648814673555
81793,0,4072,0.0,0.0
7096,50,3700,0.06451028916965874,0.06407083937339095
10333,23,6449,0.01702535465448274,0.016909376432549448
92689,92,4348,0.1010087508433847,0.10032067029761857
693159,0,96,0.0,0.0
80008,794,3406,1.112849838653103,1.1052690071118492
51088,2212,8984,1.175374021995002,1.167367270186066
57728,434,4749,0.436262886286115,0.4332910249138394
5981,9582,4899,9.337044646040331,9.273439871976233
152831,42,6079,0.03298206592191139,0.03275738917132737
100847065,0,65,0.0,0.0
6133,774136,908,4069.978583735218,4042.2535296010938
11019,4022,1960,9.795953237238363,9.729222337256939
401127,0,1651,0.0,0.0
7358,971,3263,1.4205707379701682,1.4108936844424251
100885776,8,2967,0.01287161819630535,0.012783935594555929
201895,863,5336,0.772068232187546,0.7668088350943575
3093,16921,5245,15.40072766919826,15.2958165499998
23244,5749,7832,3.5041310368094023,3.480260586218618
344967,3,1613,0.00887866348150294,0.0088181812404791
55728,2173,11254,0.9217508014092292,0.9154717534138983
399,1837,3279,2.674412835969829,2.6561944991582855
101060498,107,1311,0.3896204955342165,0.38696636625363046
55584,0,2276,0.0,0.0
54502,358,6614,0.2583922861630782,0.2566320950528988
100616274,0,80,0.0,0.0
79730,26,3698,0.03356349279676133,0.03333485531487403
323,5,11123,0.0021458965200731577,0.0021312784831569406
101410542,0,592,0.0,0.0
7345,241,1124,1.0235556023591583,1.0165830510543186
22998,230,8866,0.12383996409514908,0.12299635530511097
8929,0,3030,0.0,0.0
101927074,0,1425,0.0,0.0
55161,5368,7717,3.3206623282936216,3.298041682774502
285429,1,4772,0.0010003691111807936,0.0009935545083048889
10463,4310,3360,6.123485603503262,6.08177187790158
389206,1,8850,0.0005394080676333047,0.000535733572161687
152573,0,1971,0.0,0.0
10396,18,8368,0.010268607214864417,0.01019865655417743
389207,0,1054,0.0,0.0
100506827,0,2620,0.0,0.0
386617,0,2788,0.0,0.0
285525,1,1418,0.0033665454150597646,0.003343612209894873
60558,2729,4485,2.9047034240035456,2.8849163273352967
132789,3414,4941,3.2984459450851857,3.275976639533696
2565,0,6769,0.0,0.0
2555,0,9277,0.0,0.0
170712,0,1019,0.0,0.0
2557,0,11973,0.0,0.0
2560,0,3231,0.0,0.0
54951,7229,1418,24.33675680546704,24.170972665330034
57205,357,6768,0.251807449657808,0.2500921150363833
10699,0,5320,0.0,0.0
102467004,0,75,0.0,0.0
101927179,0,626,0.0,0.0
152518,360,4151,0.41400966116109583,0.4111893907268453
101927157,0,1666,0.0,0.0
1259,19,4180,0.02169891544797612,0.021551100516504225
152519,128,5300,0.11529084132358633,0.11450546991410546
7294,158,3039,0.24819160940166174,0.2465009062039115
7006,731,3817,0.9142309621020487,0.9080031399172674
57606,2481,6208,1.9078128269675139,1.8948166372291138
201780,739,2118,1.6656325181926146,1.654286082140348
326340,0,1460,0.0,0.0
285527,2532,11947,1.0117321387076772,1.0048401298831098
54940,26327,2332,53.89314594328937,53.52602106584969
132299,26003,825,150.46317290499283,149.43820446150917
80157,0,3042,0.0,0.0
23142,2696,5285,2.435205436235307,2.418616601390537
339977,0,4476,0.0,0.0
6443,228,4389,0.24798760511972712,0.24629829161719116
132671,37,4499,0.03925965142176608,0.03899221120345508
64854,741,8430,0.419615325780435,0.41675686906293224
643783,99,878,0.5382715016593621,0.5346047485756971
57291,56831,855,317.3071743172688,315.1456497774963
100616436,1,66,0.07232971815992041,0.07183700172168075
677810,15,122,0.5869378768714852,0.5829396041349504
100288413,0,2985,0.0,0.0
152578,0,727,0.0,0.0
65997,0,1957,0.0,0.0
152579,1214,4434,1.3070244334337984,1.2981208673766234
81608,7041,5176,6.493828053945898,6.449591522812089
84708,0,3870,0.0,0.0
100873939,0,551,0.0,0.0
101928879,0,851,0.0,0.0
100873955,0,1963,0.0,0.0
100506444,0,1616,0.0,0.0
402176,44,1797,0.1168867565589365,0.11609051363370113
26511,4848,2898,7.985919689507734,7.931518898165199
170825,0,1212,0.0,0.0
5156,341,7191,0.22637361102867037,0.22483153396581101
3815,1521,5179,1.4019870799771712,1.3924366199715474
3791,97,6055,0.0764747903649563,0.07595383732819161
79644,7203,4082,8.423665691766251,8.366282935934244
100506462,585,926,3.0158211859120163,2.995277145220404
55858,5782,2814,9.808773420910997,9.741955188704349
9575,743,11324,0.3132201270863808,0.3110864438738768
132954,108,996,0.5176367781565387,0.5141105906346791
10874,20567,1322,74.26773879279537,73.76182038657136
644145,0,388,0.0,0.0
55763,2856,3755,3.630855540418737,3.6061218312995833
9662,2784,5735,2.317376065139741,2.3015898943938113
57482,1717,8015,1.0226510694096693,1.0156846798632946
132949,3254,6577,2.3618396823623455,2.3457506215227375
5471,3454,3703,4.452760429545799,4.422427831617941
100506514,57,3388,0.08031416756718435,0.07976706035329485
10606,31205,3519,42.33169208351829,42.04332485247319
6731,22976,4241,25.862282926949742,25.686106767928376
132946,3304,1590,9.919816138883574,9.852241473859491
100506564,0,3804,0.0,0.0
84525,1075,4001,1.2826277189318551,1.2738903454519495
6691,4855,1336,17.347763166155158,17.22958866892078
5978,5452,7635,3.408847039282316,3.3856256717113067
84273,2333,2272,4.901930168498337,4.868537786576126
5431,6974,4223,7.8835453453755155,7.829841937121028
3490,3561,1317,12.907641868073997,12.81971386988591
255130,17,1389,0.05842616542507609,0.05802816121794514
101928851,0,1038,0.0,0.0
100616450,0,66,0.0,0.0
23284,1,12461,0.00038309617194083514,0.000380486486929695
101927186,0,467,0.0,0.0
253017,0,3602,0.0,0.0
401134,59,4079,0.06904925778738172,0.06857888813538242
2044,0,9970,0.0,0.0
100144602,0,1177,0.0,0.0
100302177,0,105,0.0,0.0
101927237,172,1957,0.4195641086108413,0.41670600078922837
1060,6091,3620,8.032315104584796,7.977598263570716
26228,496,1950,1.2142490531708483,1.205977481210739
55236,3968,6447,2.9381549913859524,2.918140019681639
550112,534,2291,1.1126968951672782,1.1051171054905788
2798,51,5843,0.0416672653305309,0.04138342423330094
9407,0,2783,0.0,0.0
339967,0,2428,0.0,0.0
644759,0,341,0.0,0.0
389208,0,2077,0.0,0.0
550113,0,2787,0.0,0.0
401135,0,2628,0.0,0.0
100130017,0,1501,0.0,0.0
401136,0,1383,0.0,0.0
132724,1,2645,0.001804824725351511,0.001792530099671429
91746,521,6423,0.387222433231671,0.38458463976361734
28983,0,2136,0.0,0.0
7367,0,2077,0.0,0.0
7366,0,2258,0.0,0.0
7365,0,2752,0.0,0.0
79799,0,3091,0.0,0.0
7364,0,2971,0.0,0.0
10720,0,4421,0.0,0.0
54490,132,1864,0.3380560647045207,0.3357531968880272
7363,3,2431,0.0058911082664188565,0.005850977515793003
574537,0,2568,0.0,0.0
10941,13,3417,0.018161808071762278,0.018038088228622205
27284,41,2386,0.08203026711682507,0.08147146968100089
6783,0,1829,0.0,0.0
1446,0,1000,0.0,0.0
1447,0,1236,0.0,0.0
6779,0,600,0.0,0.0
3347,0,578,0.0,0.0
3346,0,570,0.0,0.0
286828,0,779,0.0,0.0
100337616,0,432,0.0,0.0
401137,0,4797,0.0,0.0
54959,0,1356,0.0,0.0
260436,0,566,0.0,0.0
1448,1,960,0.0049726681234945275,0.004938793868365552
85438,0,1544,0.0,0.0
26952,0,598,0.0,0.0
10879,0,785,0.0,0.0
58503,0,1099,0.0,0.0
4589,0,2774,0.0,0.0
401138,0,1006,0.0,0.0
258,0,2003,0.0,0.0
10117,1,6150,0.000776221365618658,0.0007709336770131593
3512,237187,1523,743.449865291533,738.3854190451605
57050,3138,2073,7.226272681459139,7.177046672732203
22902,1389,8183,0.8103085155312896,0.8047886222453087
2926,6504,7110,4.366883844753878,4.3371362457180815
92597,2916,8811,1.5798760910436547,1.5691138353589595
1633,9120,2607,16.6999248004677,16.586163435486796
8671,179,8191,0.10432221833003291,0.10361156615064539
2638,0,2267,0.0,0.0
10886,0,2449,0.0,0.0
9508,377,6294,0.2859402680735843,0.2839924176737942
285521,1928,4541,2.0268249232357523,2.0130180125700137
26057,3185,12038,1.2630362231597332,1.2544323086820495
213,0,2247,0.0,0.0
174,0,2538,0.0,0.0
173,0,1997,0.0,0.0
728040,0,763,0.0,0.0
166824,110,6359,0.08257803960387201,0.08201551069341127
3576,67358,1705,188.59297377351945,187.30826175363762
6372,1832,1659,5.271567740899515,5.235657355136747
5197,1135,741,7.3120366900939775,7.262226449353718
2919,1147,1192,4.5935438960925286,4.5622522687371445
5196,49680,1034,229.36215307562847,227.7997177999851
5473,44282,1307,161.7381042469788,160.6363299738369
6374,933,2488,1.7901605244580299,1.7779657926115986
2921,13970,1159,57.54050624487473,57.14853522642286
10895,10,1362,0.03504964316119491,0.03481088189156336
2920,12259,1205,48.56559417832584,48.23476105477308
441024,770,9401,0.39100056131125993,0.3883370309005229
255324,1190,4527,1.2548654880230061,1.2463172333158397
2069,6981,4628,7.200870424224435,7.151817457920812
374,24677,1276,92.32140284650116,91.69250128375427
685,0,3443,0.0,0.0
25849,390,5159,0.3608774850622894,0.3584191557115841
100507388,0,2546,0.0,0.0
441025,0,1143,0.0,0.0
25898,4198,4583,4.372736275612661,4.342948809300162
152815,1288,9983,0.6159075109023854,0.6117118944562393
152816,61,2504,0.11629370819162921,0.11550150516433175
8999,13,4950,0.012537151147719536,0.012451746965091331
9908,5039,7691,3.127679584880687,3.1063735548805425
8615,2517,4214,2.851342534447626,2.831918936879224
5470,0,3435,0.0,0.0
27163,891,3442,1.2357412568600463,1.2273232781072514
55153,5257,3160,7.941665719051361,7.88756638967019
101928809,0,1685,0.0,0.0
4283,499,2708,0.8796554423481605,0.8736631516624203
419,0,3402,0.0,0.0
3627,8,1216,0.03140632499049176,0.03119238232651927
6373,100,1606,0.2972454170955633,0.29522055502060585
53371,8697,3123,13.29407713199828,13.203516702609091
950,2899,4769,2.901894379201135,2.882126417994562
100129583,163,2094,0.37159651765254237,0.36906516930364924
100631383,0,3060,0.0,0.0
8987,7,2951,0.011323730867462972,0.011246592611120472
339965,0,4913,0.0,0.0
57619,14,13805,0.004841192291181924,0.004808213661052736
100616299,0,65,0.0,0.0
100616254,0,76,0.0,0.0
345079,0,2921,0.0,0.0
55752,6475,6187,4.995976249497653,4.961943217352556
10983,30831,2783,52.88531716810686,52.52505770943413
901,368,5517,0.3184238163255658,0.31625468512165705
10563,0,1221,0.0,0.0
246175,2582,9633,1.2795444753522636,1.2708281052003592
65008,24614,1795,65.46036939500085,65.01444756819593
80144,75,17151,0.020875290355758032,0.020733086031270467
306,654,1792,1.7422097961243328,1.7303417088809308
100505702,1,4286,0.0011138034061023672,0.0011062160787752985
101928893,0,1143,0.0,0.0
55589,4151,8868,2.234538065561655,2.2193161945965256
100616427,51,70,3.4780261618041726,3.454333539931106
152559,623,5480,0.5427104655656217,0.539013473867166
100505875,289,1011,1.3646063740675785,1.3553105547372293
84779,0,1516,0.0,0.0
2712,0,1866,0.0,0.0
100506035,15,2054,0.03486193815887108,0.03462445555231935
118425,0,2091,0.0,0.0
118429,644,9531,0.3225582143184616,0.32036091922970505
56978,77,4921,0.07469612430171012,0.0741872876955053
2250,0,5693,0.0,0.0
255119,0,1890,0.0,0.0
651,0,6077,0.0,0.0
5593,193,6813,0.13523204901233907,0.1343108363321253
101928942,0,782,0.0,0.0
153020,2305,2962,3.714895348976601,3.6895891532475673
3184,25648,2257,54.24786546306253,53.87832420487642
9987,63317,4245,71.20382814423813,70.71878136837917
58478,7140,2191,15.556666538421219,15.450693149851592
105377310,0,2111,0.0,0.0
441027,0,1888,0.0,0.0
439934,2,910,0.010491783293526916,0.010420312337650395
79966,24,4294,0.0266814796379399,0.026499723038458853
693160,0,94,0.0,0.0
22872,6941,4742,6.987490060600695,6.9398906602092545
100499177,2965,2308,6.13267008089897,6.09089378982483
79725,93,4381,0.10133755080246323,0.1006472304422909
132660,1063,6282,0.8077854770238294,0.8022827708993439
51138,14080,1896,35.45071755888757,35.209224134980744
51316,7125,2059,16.519208336426697,16.40667802798464
27235,4488,5361,3.9963889492097935,3.969165194175641
10855,568,4720,0.5744695920294696,0.5705562543521966
113510,1718,5234,1.5669319989906485,1.5562579196060253
51023,1793,1101,7.774163658136839,7.721205367611496
84142,2092,3026,3.300300345597002,3.27781840770519
84803,1296,3253,1.9018735851604527,1.8889178540626146
101928978,0,2838,0.0,0.0
4825,0,3154,0.0,0.0
1040,105,4538,0.11045503456329846,0.10970260509723394
23001,200,14679,0.06504205189120167,0.06459897968023612
404201,0,1569,0.0,0.0
83478,112,5936,0.09007096978405182,0.0894573983703949
100616349,0,66,0.0,0.0
5602,53,12179,0.020774230570933704,0.020632714674639892
101929064,0,957,0.0,0.0
100616463,0,71,0.0,0.0
5783,164,8734,0.08963783711506508,0.0890272162394633
345274,72,3266,0.10523907553458106,0.10452217764281291
